ID,DENOM,TIPO,N_EDIZ,DESCRIZ,DATA_IN,ORA_IN,DATA_FINE,ORA FINE,ANNO,PROV,ISTAT,COMUNE,TOPONIMO,INDIRIZZO,CIVICO,CAP,SOMMINIS,SITO_WEB,NOME_ORG,PROGRAMMA,GEN_AUTOMATICA_PROGRAMMA,GEO_X,GEO_Y,location
18178,FESTA ANNUALE GRUPPO ALPINI,Sagra,000,FESTA GRUPPO LOCALE ALPINI,03/08/2024,19:00,04/08/2024,23:59,2024,BG,016017,AZZONE,LOCALITA',EX CENTRO DIURNO ANZIANI - CHIESETTA ALPINA,SNC,24020,S,,GRUPPO ALPINI AZZONE,https://www.procedimenti.servizirl.it/sagre/public/programma/18178,SI,10.13887149,45.97742673,POINT (10.13887149 45.97742673)
20439,CAMMINATA TRA CIELO E LAGO,Sagra,1,"Pro Loco Castro, Pro Loco la Collina e Pro Loco di Lovere unite per la camminata più panoramica del lago D'Iseo con golose tappe gastronomiche lungo il percorso.",28/04/2024,10:00,28/04/2024,13:00,2024,BG,016065,CASTRO,VIA,SAN LORENZO,snc,24063,S,prolocodicastro.it,Pro Loco di Castro,https://www.procedimenti.servizirl.it/sagre/public/programma/20439,SI,10.05886397,45.80515213,POINT (10.05886397 45.80515213)
18598,FESTA DI PRIMAVERA,Sagra,1,MERCATINI E INTRATTENIMENTO PER GRANDI E PICCINI,31/05/2024,00:00,02/06/2024,23:59,2024,BS,017051,CEVO,VIA,CENTRO STORICO,25040,25040,S,,ORATORIO DI CEVO,https://www.procedimenti.servizirl.it/sagre/public/programma/18598,SI,10.4266669,46.06026025,POINT (10.4266669 46.06026025)
19832,S. MESSA PER S. PLACIDO E APERITIVO IN COMPAGNIA,Sagra,,FESTA POPOLARE NELLE LOCALITA¿ PIANA DI PAIEDO E PAIEDO,05/05/2024,10:00,05/05/2024,13:00,2024,SO,014057,SAMOLACO,LOCALITA',PAIEDO,SNC,23027,S,,ASSOCIAZIONE AMICI PER PAIEDO,https://www.procedimenti.servizirl.it/sagre/public/programma/19832,NO,9.37723445,46.23926057,POINT (9.37723445 46.23926057)
18025,PASSI DI GUSTO,Sagra,8,"percorso enogastronomico di circa 8 km alla scoperta dei sapori locali e dei luoghi di aprica. Dalla partenza in paese e attraverso tappe in quota per poi tornare in paese, si degustano piatti che vanno dalla colazione alla merrenda con i prodotti tipici valtellinesi.",13/07/2024,09:00,13/07/2024,17:00,2024,SO,014004,APRICA,PIAZZA,DELLE SEI CONTRADE,23031,23031,S,www.apricaonline.com,PRO LOCO APRICA,https://www.procedimenti.servizirl.it/sagre/public/programma/18025,SI,10.14014715,46.13337757,POINT (10.14014715 46.13337757)
19532,FESTA PATRONALE DI SANTA MARIA NASCENTE,Sagra,36,,07/09/2024,17:00,08/09/2024,23:59,2024,LC,097070,PRIMALUNA,VIA,FREGERA,23819,23819,S,,GRUPPO ALPINI SEZIONE DI CORTABBIO,https://www.procedimenti.servizirl.it/sagre/public/programma/19532,NO,9.40766869,45.98990823,POINT (9.40766869 45.98990823)
18438,CORI SOTTO LE STELLE,Sagra,10.0,Concerto,18/08/2024,20:30,18/08/2024,01:00,2024,BS,017063,CORTENO GOLGI,LOCALITA',COMUNE DI CORTENO GOLGI,NN,25040,S,WWW.CORTENOGOLGI.IT,PRO LOCO CORTENO GOLGI,https://www.procedimenti.servizirl.it/sagre/public/programma/18438,NO,10.22914435,46.14164643,POINT (10.22914435 46.14164643)
20376,FESTA DELLA BIRRA,Sagra,6,FESTA DELLA BIRRA CON ESIBIZIONI SONORE,22/05/2024,00:00,25/05/2024,23:59,2024,BG,016074,CISANO BERGAMASCO,VIA,DORANDO PIETRI,6,24034,S,,ASSOCIAZIONE SENZA FAR RUMORE,https://www.procedimenti.servizirl.it/sagre/public/programma/20376,SI,9.47153446,45.7384666,POINT (9.47153446 45.7384666)
19977,FERRAGOSTO ISPRESE,Sagra,2024,TRADIZIONALE FESTA DI FERRAGOSTO CON SPETTACOLI MUSICALI E STAND GASTRONOMICO,15/08/2024,10:00,18/08/2024,23:59,2024,VA,012084,ISPRA,PIAZZALE,RAPAZZINI,21027,21027,S,,PRO LOCO ISPRA,https://www.procedimenti.servizirl.it/sagre/public/programma/19977,SI,8.60764517,45.81231009,POINT (8.60764517 45.81231009)
17964,CONVIVIO A PALAZZO,Sagra,15,"RIEVOCAZIONE STORICA A PALAZZO SECCO PASTORE, CON SOMMINISTAZIONE DI CIBI ISPIRATI ALLA TRADIZIONE MEDIEVALE",30/08/2024,18:00,01/09/2024,23:59,2024,MN,020019,CERESARA,VIA,SAN MARTINO,,46040,S,,COMPAGNIA DELLE TORRI,https://www.procedimenti.servizirl.it/sagre/public/programma/17964,SI,10.5598729,45.25760525,POINT (10.5598729 45.25760525)
19004,FALO' DI SBIELEI,Sagra,0,,13/07/2024,16:00,13/07/2024,23:59,2024,SO,014037,LIVIGNO,ZONA,COLLINI,,23041,S,,CUSINI ANDREA,https://www.procedimenti.servizirl.it/sagre/public/programma/19004,NO,10.12867249,46.51837123,POINT (10.12867249 46.51837123)
19128,CASTAGNATA,Sagra,20,Incontro conviviale con degustazione dei Braschee (caldarroste),13/10/2024,08:00,13/10/2024,17:00,2024,SO,014047,PEDESINA,VIA,VIA SAN ROCCO,23010,23010,S,www.prolocodipedesina.it,Tarabini Fermo,https://www.procedimenti.servizirl.it/sagre/public/programma/19128,SI,9.5253649,46.0799487,POINT (9.5253649 46.0799487)
19381,SAILETTO IN PIZZA,Sagra,2024,"Intrattenimento musicale e attività di gioco rivolta in particolare ai bambini e ai giovani, somministrazione di alimenti e bevande.",13/06/2024,19:00,15/06/2024,23:59,2024,MN,020065,SUZZARA,STRADA,NAZIONALE,-,46029,S,,PARROCCHIA DI SAN LEONE MAGNO PAPA,https://www.procedimenti.servizirl.it/sagre/public/programma/19381,SI,10.7284497,44.99117437,POINT (10.7284497 44.99117437)
17618,CAMIGNONISSIMA,Sagra,39,"spettacoli di cabaret, concerti musicali, corsa colorata ""Colorissima Fabio Corre con noi"", stand gastronomico",11/06/2024,06:00,16/06/2024,23:59,2024,BS,017136,PASSIRANO,VIA,MATTEOTTI,25050,25050,S,www.camignonissima.it,Associazione Camignonissima,https://www.procedimenti.servizirl.it/sagre/public/programma/17618,NO,10.07530967,45.61214936,POINT (10.07530967 45.61214936)
19214,SAGRA SAN GIOVANNI,Sagra,.,"Piccoli trattenimenti musicali con organizzazione di pesca di beneficienza, lotteria e complementare attività di somministrazione al pubblico di alimenti e bevande finalizzata alla raccolta di risorse per il sostentamento del gruppo, la manutenzione della chiesa e scopi benefici.",23/08/2024,09:00,26/08/2024,23:59,2024,BS,017052,CHIARI,LOCALITA',SAN GIOVANNI,25032,25032,S,,A.P.S.S.D. Gruppo San Giovanni,https://www.procedimenti.servizirl.it/sagre/public/programma/19214,SI,9.91736705,45.49157514,POINT (9.91736705 45.49157514)
20543,FIERA DI SANTA MARIA,Sagra,54,Fiera di Santa Maria in occasione della festività dell' 8 settembre,30/08/2024,19:30,08/09/2024,23:59,2024,BS,017032,CALCINATO,VIA,SANTA MARIA,25011,25011,S,WWW.FIERADISANTAMARIA.IT,Comitato Fiera di Santa Maria,https://www.procedimenti.servizirl.it/sagre/public/programma/20543,NO,10.38195583,45.46042738,POINT (10.38195583 45.46042738)
19153,SOTTO LE STELLE,Sagra,4,"Si tratta di una cena estiva a tema bianco. I partecipanti vestiranno il luogo prescelto di bianco trasformandolo in una gara da pranzo a cielo aperto. Ogni partecipante porta tutto da casa: tavolo, sedie, bevande, stoviglie in ceramica. A fine serata ognuno sparecchia e porta via tutto, non deve rimanere traccia.",15/06/2024,18:30,15/06/2024,23:59,2024,BS,017078,GHEDI,PIAZZA,ROMA,25016,25016,S,,Associazione Per SAMpre,https://www.procedimenti.servizirl.it/sagre/public/programma/19153,SI,10.27669983,45.40117799,POINT (10.27669983 45.40117799)
17846,INTERNATIONAL STREET FOOD,Sagra,3,EVENTO STREET FOOD,24/05/2024,18:00,26/05/2024,23:30,2024,MI,015087,CORNAREDO,PIAZZA,LIBERTA',,20007,S,,A.I.R.S.ASSOCIAZIONE ITALIANA RISTORATORI DI STRADA,https://www.procedimenti.servizirl.it/sagre/public/programma/17846,NO,9.0246078,45.50147901,POINT (9.0246078 45.50147901)
17934,MERCATINO DEL LIBRO,Fiera,2024,ESPOSIZIONE LIBRI USATI,06/08/2024,08:00,07/08/2024,17:00,2024,BS,017198,VEZZA D'OGLIO,PIAZZA,IV LUGLIO 1866,25059,25059,N,,ASSOCIAZIONE SPAZIO FATATO,https://www.procedimenti.servizirl.it/sagre/public/programma/17934,NO,10.39755981,46.24035991,POINT (10.39755981 46.24035991)
17883,SAGRA DI GAINO,Sagra,2024,LA SAGRA SI SVOLGERA' NEI GIORNI 28/29/30 GIUGNO E 5/6/7 LUGLIO,28/06/2024,19:00,07/07/2024,23:59,2024,BS,017187,TOSCOLANO MADERNO,VIA,ANDREA DEL SARTO - PARCO PUBBLICO,,25088,S,,"ASS. ASILO D'INFANZIA DI GAINO ""LUCILLA MAFIZZOLI""",https://www.procedimenti.servizirl.it/sagre/public/programma/17883,NO,10.60570154,45.6545753,POINT (10.60570154 45.6545753)
19070,GHEDI IN FIORE,Sagra,13,"Mostra mercato, esposizione fiori in Piazza, negozi aperti con esposizione in strada, hobbisti e giochi",14/04/2024,07:00,14/04/2024,20:00,2024,BS,017078,GHEDI,PIAZZA,ROMA,25016,25016,S,,Associazione Commercianti Ghedi,https://www.procedimenti.servizirl.it/sagre/public/programma/19070,SI,10.27669983,45.40117799,POINT (10.27669983 45.40117799)
20119,FESTA DELLO SPORT,Sagra,2,,12/05/2024,00:00,12/05/2024,23:59,2024,MI,015244,VIZZOLO PREDABISSI,VIALE,SARMAZZANO,,20070,S,,AUSER VOLONTARI NEL SOCIALE VIZZOLO PREDABISSI,https://www.procedimenti.servizirl.it/sagre/public/programma/20119,SI,9.33939147,45.36666586,POINT (9.33939147 45.36666586)
20001,FESTA SAN MARCO,Sagra,52,Festa patronale,24/04/2024,12:00,28/04/2024,23:00,2024,BS,017117,NAVE,VIA,ZANARDELLI,59,25075,N,,Parrocchia San Marco Cortine di Nave,https://www.procedimenti.servizirl.it/sagre/public/programma/20001,SI,10.25718012,45.5879667,POINT (10.25718012 45.5879667)
19834,COLOGNO SOUND,Sagra,2024,PROT 18189 - TRATTENIMENTI MUSICALI - SOMMINISTRAZIONE ALIMENTI E BEVANDE,24/05/2024,10:00,25/05/2024,23:59,2024,BG,016079,COLOGNO AL SERIO,PARCO,ROCCA,,24055,S,,PRO LOCO COLOGNO AL SERIO,https://www.procedimenti.servizirl.it/sagre/public/programma/19834,SI,9.71159845,45.55358979,POINT (9.71159845 45.55358979)
19119,FESTA ALPINA LA GRASEL,Sagra,10,Degustazioni prodotti locali,18/08/2024,10:00,18/08/2024,16:00,2024,SO,014034,GROSOTTO,ZONA,RIFUGIO GRASEL,,23034,S,,GRUPPO ALPINI GROSOTTO,https://www.procedimenti.servizirl.it/sagre/public/programma/19119,SI,10.22731185,46.29781685,POINT (10.22731185 46.29781685)
20236,23° FESTA DEL GRUGRO,Sagra,23,,29/08/2024,19:00,03/09/2024,23:59,2024,MN,020017,CASTIGLIONE DELLE STIVIERE,VIA,DELLE TEDOLDE,,46043,S,,GRUPPO VOLONTARI GROLE GRUGRO,https://www.procedimenti.servizirl.it/sagre/public/programma/20236,NO,10.49658785,45.37830201,POINT (10.49658785 45.37830201)
18847,FESTA ORATORIO SAN FILIPPO NERI,Sagra,0,,04/10/2024,10:00,06/10/2024,23:59,2024,BS,017081,GUSSAGO,VIA,DON MINGOTTI,30,25064,S,,ORATORIO SAN FILIPPO NERI,https://www.procedimenti.servizirl.it/sagre/public/programma/18847,SI,10.15527104,45.59355462,POINT (10.15527104 45.59355462)
19529,FESTA DI S.ANNA,Sagra,26,,27/07/2024,18:00,28/07/2024,23:59,2024,LC,097070,PRIMALUNA,VIA,GALILEO GALILEI,23819,23819,S,,GRUPPO AMICI PER VIMOGNO,https://www.procedimenti.servizirl.it/sagre/public/programma/19529,NO,9.44280692,45.98256271,POINT (9.44280692 45.98256271)
19463,FESTA DELLO SPORT,Sagra,18,"La Festa dello Sport svolge attività di intrattenimento con servizio di bevande e cibo, eventualitombole e/o intrattenimento musicale.",25/04/2024,19:00,05/05/2024,23:59,2024,BG,016156,PALAZZAGO,PARCO,VIA ANNUNCIATA,30,24030,S,,BERTULETTI Ulisse,https://www.procedimenti.servizirl.it/sagre/public/programma/19463,NO,9.53599459,45.75151273,POINT (9.53599459 45.75151273)
17622,FESTA ALPINI PASSIRANO,Sagra,44,"festa alpina, musica, intrattenimento per bambini, gioco gonfiabili, tombolato enogastronomica, stand gastronomico",12/07/2024,19:00,15/07/2024,23:59,2024,BS,017136,PASSIRANO,VIA,ROMA,25050,25050,S,,Gruppo Alpini Passirano,https://www.procedimenti.servizirl.it/sagre/public/programma/17622,NO,10.06119115,45.59036412,POINT (10.06119115 45.59036412)
19447,MERCATINI DI NATALE - L'E' SA' NEDAL,Sagra,5,"SOMMINISTRAZIONE DI PANINI, COTECHINO,VIN BRULE E PRESENZA DI BABBO NATALE PER INTRATTENIMENTO BAMBINI E GRANDI , GIOCHI. PRESESENZA DI ESPOSITORI.",08/12/2024,09:00,08/12/2024,17:59,2024,BG,016156,PALAZZAGO,VIA,BRUGHIERA,,24030,S,,BARBARA BONOMI,https://www.procedimenti.servizirl.it/sagre/public/programma/19447,NO,9.54440075,45.7280061,POINT (9.54440075 45.7280061)
18275,FESTA DELLA SPERANZA,Sagra,0,Evento promozione delle attività associative con intrattenimenti.,17/06/2024,19:00,23/06/2024,23:59,2024,BG,016030,BONATE SOPRA,VIA,PAPA GIOVANNI XXIII SANTO,24040,24040,S,,ASS. ABBRACCIAPERTE,https://www.procedimenti.servizirl.it/sagre/public/programma/18275,NO,9.56041379,45.68574597,POINT (9.56041379 45.68574597)
18706,ROCK AND BEEAR,Sagra,2,SERATE DI INTRATTENIMENTO CON MUSICA LIVE DI OGNI GENERE,07/09/2024,19:00,07/09/2024,23:59,2024,SO,014071,VALDIDENTRO,LOCALITA',RASIN,23038,23038,N,,VALDIROCK,https://www.procedimenti.servizirl.it/sagre/public/programma/18706,NO,10.31450879,46.48642655,POINT (10.31450879 46.48642655)
19126,POLENTATA IN COMPAGNIA,Sagra,23,Pranzo a base di polenta taragna,18/08/2024,08:00,18/08/2024,17:00,2024,SO,014047,PEDESINA,VIA,VIA SAN ROCCO,23010,23010,S,www.prolocodipedesina.it,Tarabini Fermo,https://www.procedimenti.servizirl.it/sagre/public/programma/19126,SI,9.5253649,46.0799487,POINT (9.5253649 46.0799487)
18526,TORNEO DI CALCIO A SCOPO BENEFICO,Sagra,8,,05/05/2024,00:00,31/05/2024,23:59,2024,BS,017174,SAREZZO,VIA,PIETRO DOSSENA,35,25068,S,,GHIDONI LUCIANO,https://www.procedimenti.servizirl.it/sagre/public/programma/18526,SI,10.20090452,45.6517004,POINT (10.20090452 45.6517004)
17943,CENA DEL MAIALE LO PAN NER - I PANI DELLE ALPI,Sagra,2024,FESTA FRONTALIERA (FESTA DEL PANE NERO)  E TRADIZIONALE CENA DEL MAIALE,12/10/2024,19:00,13/10/2024,01:00,2024,BS,017198,VEZZA D'OGLIO,PALAZZO,"VIA DEL PIANO CENTRO EVENTI ADAMELLO, LOCALITA' CORMIGNANO E ALTRO",25059,25059,S,,GRUPPO FOLK GRANO,https://www.procedimenti.servizirl.it/sagre/public/programma/17943,NO,10.3897495,46.26430925,POINT (10.3897495 46.26430925)
18010,MELONERA IN FAVORE DEI POVERI,Sagra,1,MELONERA,05/07/2024,00:00,03/08/2024,23:59,2024,BS,017096,LUMEZZANE,VIA,PADRE KOLBE,25065,25065,S,,BOSSINI PIERFRANCESCO,https://www.procedimenti.servizirl.it/sagre/public/programma/18010,NO,10.23052048,45.65644025,POINT (10.23052048 45.65644025)
17730,TOLINEINSIEME IN FESTA,Sagra,11,FESTA PAESANA,19/07/2024,19:00,21/07/2024,23:59,2024,BS,017143,PISOGNE,VIA,SAN BARTOLOMEO,25055,25055,S,,ASSOCIAZIONE TOLINEINSIEME,https://www.procedimenti.servizirl.it/sagre/public/programma/17730,NO,10.08642842,45.78614692,POINT (10.08642842 45.78614692)
19718,AMICI DEL PAESELLO,Sagra,3,"Festa nell'oratorio di Pedrocca, con animazione e somministrazione di cibo e bevande",13/07/2024,18:00,13/07/2024,00:00,2024,BS,017046,CAZZAGO SAN MARTINO,FRAZIONE,"ORATORIO DI PEDROCCA, PIAZZA DON LUIGI GREGORI",,25046,S,,DON COTELLI MARIO,https://www.procedimenti.servizirl.it/sagre/public/programma/19718,SI,10.03234765,45.5821378,POINT (10.03234765 45.5821378)
18546,SAGRA DI SAN BERNARDINO,Sagra,44,,19/07/2024,19:00,22/07/2024,23:59,2024,BS,017174,SAREZZO,VIA,PATRIOTI,,25068,S,,CINGHIA ALBERTO,https://www.procedimenti.servizirl.it/sagre/public/programma/18546,NO,10.19714804,45.6611602,POINT (10.19714804 45.6611602)
18004,FALO' S.ANTONIO,Sagra,1,INTRATTENIMENTO CULTURALE-SVAGO-SOMMINISTRAZIONE,17/01/2024,20:30,17/01/2024,23:30,2024,MI,015087,CORNAREDO,VIA,FILANDA,,20007,S,,PRO LOCO CORNAREDO,https://www.procedimenti.servizirl.it/sagre/public/programma/18004,NO,9.01479759,45.48722287,POINT (9.01479759 45.48722287)
18685,FESTA GRUPPO ALPINI COLICO,Sagra,1,,01/09/2024,10:00,01/09/2024,22:00,2024,LC,097023,COLICO,LOCALITA',SAN ROCCO,,23823,S,,GRUPPO ALPINI COLICO,https://www.procedimenti.servizirl.it/sagre/public/programma/18685,NO,9.356803,46.13399212,POINT (9.356803 46.13399212)
18202,STASERA SI BALLA,Sagra,22,Manifestazione musicale,26/07/2024,21:00,26/07/2024,23:45,2024,LC,097036,GALBIATE,LARGO,INDIPENDENZA,23851,23851,N,www.proloco.galbiate.it,PROLOCO Galbiate,https://www.procedimenti.servizirl.it/sagre/public/programma/18202,SI,9.37556229,45.81704011,POINT (9.37556229 45.81704011)
18120,FESTA IN BIRRIFICIO,Sagra,4,Evento con visite guidate con degustazione,11/05/2024,10:00,11/05/2024,21:30,2024,LC,097036,GALBIATE,VIA,DELLE BAZZONE,23851,23851,S,www.birradulac.it,DULAC S.R.L.,https://www.procedimenti.servizirl.it/sagre/public/programma/18120,SI,9.37392575,45.78687434,POINT (9.37392575 45.78687434)
17661,FESTA DI LUGLIO,Sagra,0,""" Festa di Luglio ""  organizzata da Avis Campitello",12/07/2024,19:00,15/07/2024,01:00,2024,MN,020031,MARCARIA,VIA,ROSSINI,,46010,S,,Feboli Mauro,https://www.procedimenti.servizirl.it/sagre/public/programma/17661,SI,10.60793046,45.08844221,POINT (10.60793046 45.08844221)
17670,FESTA DELLA MONTAGNA,Sagra,4,Sagra popolare per la promozione della montagna e la celebrazione della bellezza del vivere all'aria aperta,03/08/2024,19:00,04/08/2024,23:59,2024,BS,017047,CEDEGOLO,LOCALITA',PIA' DE DEGHEN,25051,25051,S,,Gruppo Alpini Grevo,https://www.procedimenti.servizirl.it/sagre/public/programma/17670,NO,10.38683239,46.06574154,POINT (10.38683239 46.06574154)
18842,THE COLORS OF SUMMER 9.0 - THE RUN,Sagra,9,,07/09/2024,19:00,07/09/2024,23:00,2024,BS,017081,GUSSAGO,PIAZZA,VITTORIO VENETO,,25064,S,,ORATORIO SAN FILIPPO NERI,https://www.procedimenti.servizirl.it/sagre/public/programma/18842,SI,10.1541048,45.592776,POINT (10.1541048 45.592776)
20477,VENERDISCO,Sagra,2,INTRATTENIMENTO MUSICALE E SOMMINISTRAZIONE,14/06/2024,18:00,14/06/2024,23:59,2024,MI,015195,SAN GIULIANO MILANESE,FRAZIONE,VIA CIVESIO,,20098,S,,COMUNE,https://www.procedimenti.servizirl.it/sagre/public/programma/20477,SI,9.2780372,45.3838531,POINT (9.2780372 45.3838531)
20581,MERENDA ALPINA,Sagra,3,,15/09/2024,00:00,15/09/2024,23:59,2024,BS,017029,BRESCIA,VIA,CORSICA PARCO PESCHETO,25125,25125,S,,Gruppo alpini Bottonaga,https://www.procedimenti.servizirl.it/sagre/public/programma/20581,SI,10.22381404,45.5433414,POINT (10.22381404 45.5433414)
19307,FESTA DELLA MADONNA ADDOLORATA,Sagra,ND,,06/09/2024,19:00,09/09/2024,23:59,2024,BS,017166,ROVATO,VIA,CADUTI,,25038,S,,PARROCCHIA SACRO CUORE DI GESU' DUOMO,https://www.procedimenti.servizirl.it/sagre/public/programma/19307,NO,10.02237454,45.53224667,POINT (10.02237454 45.53224667)
19057,FESTA DELLA MADONNA DELLE FONTANE,Sagra,13,Sagra a carattere prevalentemente religioso arricchita da attività folkloristiche e gastronomiche.,05/09/2024,20:00,08/09/2024,23:59,2024,CR,019018,CASALETTO CEREDANO,VIA,"GARIBALDI ORATORIO PAROCCHIALE, SANTUARIO DELLA MADONNA DELLE FONTANE",26010,26010,S,,Parrocchia San Pietro Martire,https://www.procedimenti.servizirl.it/sagre/public/programma/19057,NO,9.61858444,45.31014839,POINT (9.61858444 45.31014839)
18430,ASSAPORANDO CORTENO,Sagra,16.0,musica e degustazione di prodotti tipici,08/08/2024,07:00,08/08/2024,01:00,2024,BS,017063,CORTENO GOLGI,LOCALITA',COMUNE DI CORTENO GOLGI,NN,25040,S,WWW.CORTENOGOLGI.IT,PRO LOCO CORTENO GOLGI,https://www.procedimenti.servizirl.it/sagre/public/programma/18430,NO,10.22914435,46.14164643,POINT (10.22914435 46.14164643)
18837,FESTA DI SAN VINCENZO,Sagra,0,,30/05/2024,18:00,02/06/2024,23:59,2024,BS,017081,GUSSAGO,VIA,SERIOLA,,25064,S,,GRUPPO SAN VINCENZO ONLUS,https://www.procedimenti.servizirl.it/sagre/public/programma/18837,SI,10.1500407,45.60262419,POINT (10.1500407 45.60262419)
20536,GUSTIAMOCI RONCO,Sagra,2024,,22/06/2024,17:00,22/06/2024,23:59,2024,MB,108038,RONCO BRIANTINO,VIA,VIA MANDELLI 13,20885,20885,S,www.gustiamocironco.it,Ghirri Walter,https://www.procedimenti.servizirl.it/sagre/public/programma/20536,SI,9.4036497,45.66408113,POINT (9.4036497 45.66408113)
18403,PALOSCO E....LA MAGIA DEL NATALE,Sagra,2024,Trattasi del 3° evento di serie in attesa del Santo Natale,22/12/2024,09:00,22/12/2024,18:00,2024,BG,016157,PALOSCO,PIAZZA,CASTELLO ED EVENTUALI VIE LIMITROFE,,24050,S,,ASSOCIAZIONE SAN LORENZO EVENTI,https://www.procedimenti.servizirl.it/sagre/public/programma/18403,SI,9.83297269,45.58587465,POINT (9.83297269 45.58587465)
20282,57° CARNEVALE OGGIONESE,Sagra,57,Sfilata carri allegorici e somministrazione di alimenti e bevande,11/02/2024,14:00,11/02/2024,19:00,2024,LC,097057,OGGIONO,VIA,CENTRO STORICO - VIA PAPA GIOVANNI XXIII - VIA MILANO,,23848,S,,PROLOCO,https://www.procedimenti.servizirl.it/sagre/public/programma/20282,SI,9.3421782,45.78640638,POINT (9.3421782 45.78640638)
17911,FIACCOLATA DELLA PACE,Sagra,2024,FIACCOLATA E RISTORO,01/01/2024,18:30,01/01/2024,22:30,2024,BS,017198,VEZZA D'OGLIO,PIAZZA,IV LUGLIO 1866,25059,25059,S,,ASSOCIAZIONE PRO LOCO - GRUPPO FOLK GRANO,https://www.procedimenti.servizirl.it/sagre/public/programma/17911,NO,10.39755981,46.24035991,POINT (10.39755981 46.24035991)
18203,MERCANTE PER UN GIORNO,Sagra,2,Mercantino per bambini e ragazzi in Piazza,26/05/2024,08:00,26/05/2024,23:59,2024,LC,097036,GALBIATE,PIAZZA,DON GNOCCHI,23851,23851,N,www.proloco.galbiate.it,PROLOCO Galbiate,https://www.procedimenti.servizirl.it/sagre/public/programma/18203,SI,9.37510947,45.81759921,POINT (9.37510947 45.81759921)
20313,FESTA DELLA ZUCCA,Sagra,2024,,31/10/2024,00:00,31/10/2024,23:59,2024,MB,108016,CARNATE,CORTILE,BIBLIOTECA VIA ITALIA,snc,20866,S,,Pro Loco Carnate,https://www.procedimenti.servizirl.it/sagre/public/programma/20313,SI,9.3809546,45.64747925,POINT (9.3809546 45.64747925)
18022,FESTA PAR I SCIORI,Sagra,20,esibizione di oggetti giochi e mestieri di un tempo e somministrazione di assaggi di piatti e prodotti della tradizione locale. Si esibisce il coro Eco di Gambuer e suonatori di fisarmonica e scultori di legno.,16/02/2024,19:00,16/02/2024,23:59,2024,SO,014004,APRICA,CONTRADA,SAN PIETRO,23031,23031,S,www.apricaonline.com,PRO LOCO APRICA,https://www.procedimenti.servizirl.it/sagre/public/programma/18022,SI,10.14014715,46.13337757,POINT (10.14014715 46.13337757)
20470,FESTA SS NAZARO E CELSO E FESTA DELL'ANZIANO,Sagra,xx,S. MESSA - PRANZO COMUNITARIO PRESSO CENTRO ANZIANI LAVENO,28/07/2024,10:00,28/07/2024,16:00,2024,BS,017095,LOZIO,FRAZIONE,CHIESA DI SAN NAZZARO E CENTRO ANZIANI DI LAVENO DI LOZIO,25040,25040,S,,Parrocchia SS. Nazzaro e Celso,https://www.procedimenti.servizirl.it/sagre/public/programma/20470,SI,10.24088094,45.99562108,POINT (10.24088094 45.99562108)
19904,FESTA DEL SORRISO 2024,Sagra,9,STAND GASTRONOMICI - INTRATTENIMENTI MUSICALI/TEATRALI,26/06/2024,18:00,30/06/2024,23:59,2024,BS,017014,BEDIZZOLE,PARCO,NOI RAGAZZI,25081,25081,S,,BEDIZZOLE X BEDIZZOLE ODV,https://www.procedimenti.servizirl.it/sagre/public/programma/19904,SI,10.41660735,45.50187344,POINT (10.41660735 45.50187344)
19806,FESTA DI CARNEVALE,Fiera,0,,17/02/2024,09:00,17/02/2024,19:00,2024,MI,015105,GARBAGNATE MILANESE,PIAZZA,DELLA CROCE,20024,20024,N,www.comune.garbagnate-milanese.mi.it,Comune Garbagnate Milanese,https://www.procedimenti.servizirl.it/sagre/public/programma/19806,NO,9.07995073,45.57680178,POINT (9.07995073 45.57680178)
19071,RICERCHIAMOCI,Sagra,14,Somministrazione di cibo e bevande con e spettacolo musicale,12/07/2024,19:00,14/07/2024,23:59,2024,BS,017078,GHEDI,VIA,LAPAPASINI,25016,25016,S,www.fibrosicisticaemilia.it,Lega Italiana Fibrosi Cistica Onlus,https://www.procedimenti.servizirl.it/sagre/public/programma/19071,SI,10.27086035,45.39721373,POINT (10.27086035 45.39721373)
